日期,收支类型,金额,类别,二级分类,账户,账本,退款,优惠,备注,标签,报销账户,报销金额,报销明细,多币种,地址,创建用户,其他,附件1,附件2,附件3,附件4,附件5
2025-11-04 23:59,支出,-3.50 ,饮食,饮料零食,校园卡,日常账本,,,,"红豆芋泥, 消费",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-11-04 23:59,支出,-18.50 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-11-04 23:59,支出,-5.00 ,购物,,交通银行,日常账本,,,,"猪猪侠语音包, 消费",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-11-04 12:51,支出,-52.80 ,饮食,,♑️银联,日常账本,,,【0.05/g】,"btn, 奶粉, 周期生活, 吃好喝好",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,查看附件,,,
2025-11-04 11:02,支出,-15.00 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道熙春路,,,,,,,
2025-11-04 10:53,支出,-6.14 ,医疗,医院,微信钱包,日常账本,,,,"屏障受损, 波动生活",,,,,北京市海淀区清华园街道近春路,,,查看附件,,,,
2025-11-04 10:16,支出,-101.70 ,饮食,,♑️银联,日常账本,,,【0.11/】一般 没觉得很好喝,"奶粉, 周期生活, 吃好喝好, a2",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-11-04 09:23,支出,-0.81 ,购物,,建设银行,日常账本,,,,"棉片, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-11-04 09:23,支出,0.00 ,课学,,建设银行,日常账本,0.2,,党费,周期生活,,,,,,,,,,,,
2025-11-03 20:38,支出,-0.50 ,交通,🚍,北京一卡通,日常账本,,,,周期生活,,,,,北京市海淀区学院路街道双清路,,,,,,,
2025-11-03 19:32,支出,-16.80 ,饮食,饮料零食,交通银行,日常账本,,,,"消费, 鲜芋仙",,,,,北京市海淀区海淀街道海淀大街8号201室,,,查看附件,,,,
2025-11-03 18:34,支出,-0.50 ,交通,🚍,北京一卡通,日常账本,,,,周期生活,,,,,北京市海淀区燕园街道中关村北大街152号,,,,,,,
2025-11-03 18:13,支出,-160.39 ,购物,日用品,♑️银联,日常账本,,,,"洗发水, 周期生活",,,,,北京市海淀区东升(地区)镇荷清路,,,查看附件,查看附件,,,
2025-11-03 16:07,支出,-35.50 ,饮食,,♑️银联,日常账本,,,,"烤肉, 周期生活",,,,,北京市海淀区东升(地区)镇荷清路,,,查看附件,,,,
2025-11-03 15:29,收入,2.00 ,其他,红包,微信钱包,日常账本,,,,波动收入,,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-11-03 15:27,支出,-12.30 ,饮食,水果,♑️银联,日常账本,,,,"柚子, 周期生活",,,,,北京市海淀区东升(地区)镇荷清路,,,查看附件,,,,
2025-11-03 12:28,支出,-4.23 ,饮食,水果,♑️银联,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道清华大学澜园商业区步行街,,,,,,,
2025-11-03 11:08,收入,2.00 ,其他,红包,微信钱包,日常账本,,,,波动收入,,,,,,,,,,,,
2025-11-03 10:49,支出,-32.25 ,饮食,,建设银行,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道学堂路,,,,,,,
2025-11-03 00:46,支出,-1.61 ,购物,日用品,♑️银联,日常账本,,,【0.161/10ml】,"洗发水, 力士, 水润丝滑, 100g, 周期生活",,,,,清华大学,,,,,,,
2025-11-02 18:46,支出,-0.50 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道荷清路,,,,,,,
2025-11-02 18:46,支出,-22.20 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道荷清路,,,,,,,
2025-11-02 17:53,收入,"2,000.00 ",主业,生活费,建设银行,日常账本,,,,周期收入,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-11-02 11:16,支出,-3.00 ,生活,水费,微信钱包,日常账本,,,,"洗衣服, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-11-02 11:00,支出,-0.38 ,购物,,交通银行,日常账本,,,,"集线器, 消费",,,,,清华大学,,,,,,,
2025-11-02 00:26,支出,-2.00 ,医疗,医院,微信钱包,日常账本,,,清华大学,波动生活,,,,,清华大学,,,,,,,
2025-11-02 00:21,支出,-2.00 ,医疗,医院,微信钱包,日常账本,,,清华大学,波动生活,,,,,清华大学,,,,,,,
2025-11-01 23:59,支出,-4.00 ,交通,🚇,北京一卡通,日常账本,,,,"周期safar, 消费, 25.11弗兰肯斯坦",,,,,,,,,,,,
2025-11-01 23:48,支出,-92.97 ,生活,会员,建设银行,日常账本,,,,"夸克svip, 周期生活",,,,,清华大学,,,,,,,
2025-11-01 21:18,支出,-0.50 ,交通,🚍,北京一卡通,日常账本,,,刷手机,"周期safar, 消费, 25.11弗兰肯斯坦",,,,,北京市海淀区学院路街道成府路22号,,,,,,,
2025-11-01 20:51,支出,-86.50 ,饮食,,♑️银联,日常账本,86.5,,,"周期生活, 烤肉, 吃好喝好, 25.11弗兰肯斯坦",,,,,北京市海淀区北太平庄街道新街口外大街甲18-2号,,,,,,,
2025-11-01 17:28,支出,-11.00 ,饮食,饮料零食,交通银行,日常账本,,,,"消费, 25.11弗兰肯斯坦",,,,,北京市西城区什刹海街道新街口北大街甲30号,,,,,,,
2025-11-01 17:03,支出,-13.05 ,购物,护肤,♑️银联,日常账本,,,,"雅漾专研修护霜（滋润版）, 周期生活, 屏障受损, 护肤, 面霜",,,,,北京市海淀区北下关街道高粱桥街59号,,,查看附件,,,,
2025-11-01 17:00,支出,-96.12 ,购物,护肤,♑️银联,日常账本,,,,"雅漾, 面霜, 周期生活, 屏障受损, 护肤",,,,,北京市海淀区北下关街道北三环西路18号,,,查看附件,,,,
2025-11-01 13:19,收入,2.00 ,收入,其他,建设银行,日常账本,,,建设银行 转账优惠,波动收入,,,,,,,,,,,,
2025-11-01 12:48,支出,-12.89 ,饮食,,建设银行,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-11-01 11:41,收入,0.13 ,收入,副业,余额宝,日常账本,,,,周期收入,,,,,清华大学,,不计入收支,,,,,
2025-11-01 10:15,收入,560.00 ,收入,主业,建设银行,日常账本,,,,"周期收入, 北京低保, 国家低保",,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-11-01 09:36,支出,-17.60 ,医疗,买药,建设银行,日常账本,,,,波动生活,,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-11-01 00:05,支出,-0.04 ,购物,,♑️银联,日常账本,,,,"小刀, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-11-01 00:01,支出,-9.00 ,生活,话费网费,流量卡,日常账本,30,,,"话费, 周期生活",,,,,,,,,,,,
2025-11-01 00:01,支出,-12.75 ,宠物,粮食,建设银行,日常账本,,,,"狗粮, 周期生活",,,,,,,,,,,,
2025-11-01 00:00,支出,-5.00 ,生活,话费网费,180电话卡,日常账本,,,,"话费, 周期生活",,,,,,,,,,,,
2025-10-31 23:59,收入,0.91 ,收入,副业,,日常账本,,,10月31日🏦交行收益,波动收入,,,,,,,,,,,,
2025-10-31 23:59,收入,7.45 ,收入,副业,,日常账本,,,10月31日🏦建行收益,波动收入,,,,,,,,,,,,
2025-10-31 23:59,收入,655.03 ,收入,副业,,日常账本,,,10月31日🔵支付宝收益,波动收入,,,,,,,,,,,,
2025-10-31 23:59,支出,-0.04 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,清华大学,,,,,,,
2025-10-31 23:59,支出,-11.45 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,清华大学,,,,,,,
2025-10-31 23:59,支出,-3.50 ,饮食,饮料零食,校园卡,日常账本,,,,"红豆芋泥, 消费",,,,,清华大学,,,,,,,
2025-10-31 23:59,支出,-1.44 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,清华大学,,,,,,,
2025-10-31 17:49,支出,-3.00 ,交通,🚇,北京一卡通,日常账本,,,,消费,,,,,,,,,,,,
2025-10-31 17:48,支出,-3.50 ,饮食,饮料零食,校园卡,日常账本,,,,"红豆芋泥, 消费",,,,,,,,,,,,
2025-10-31 17:48,支出,-15.00 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区学院路街道清华东路甲1号一层,,,,,,,
2025-10-31 16:00,支出,-3.00 ,交通,🚇,北京一卡通,日常账本,,,,消费,,,,,北京市朝阳区奥运村街道湖景西路,,,,,,,
2025-10-31 12:05,支出,-34.09 ,饮食,饮料零食,交通银行,日常账本,,,,"蜂蜜柚子茶, 消费",,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-10-30 17:24,支出,-0.03 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,北京市海淀区清华园街道荷清路,,,,,,,
2025-10-30 17:23,支出,-12.45 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道荷清路,,,,,,,
2025-10-30 17:23,支出,-3.50 ,饮食,饮料零食,校园卡,日常账本,,,,"红豆芋泥, 消费",,,,,北京市海淀区清华园街道荷清路,,,,,,,
2025-10-30 14:40,收入,105.00 ,收入,副业,微信钱包,日常账本,,,,"tcl, 波动收入",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-30 13:41,支出,-6.60 ,购物,文具,中国银行1721,日常账本,,,,"高光笔, 波动safar, 消费",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-30 12:03,支出,-70.00 ,娱乐,电影,中国银行1721,日常账本,,,,"25.11 琳达琳达琳达, 周期safar, 消费, 电影",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-30 12:03,支出,-120.00 ,娱乐,电影,中国银行1721,日常账本,,,,"天堂电影院, 周期safar, 消费, 电影",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-30 10:25,支出,-2.60 ,购物,家具,♑️银联,日常账本,,,,"龙骨线槽, 波动生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-30 10:22,支出,-0.02 ,购物,家具,♑️银联,日常账本,,,,"插排固定器, 波动生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-30 09:28,支出,-17.41 ,购物,,交通银行,日常账本,,,,"hdmi转hdmi线, 波动生活",,,,,清华大学,,,,,,,
2025-10-30 00:48,支出,-13.00 ,交通,🚗,建设银行,日常账本,,,,波动生活,,,,,清华大学,,,,,,,
2025-10-29 23:28,支出,0.00 ,购物,,♑️银联,日常账本,49.5,,,"dp转hdmi线, 波动生活",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-29 16:56,支出,-254.50 ,购物,,♑️银联,日常账本,,,,"内存卡, action4, 消费",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-29 14:13,支出,-0.78 ,购物,,♑️银联,日常账本,,,,"绕线器, 波动生活",,,,,北京市海淀区清华园街道日新路,,,,,,,
2025-10-29 13:05,收入,1.25 ,收入,其他,,日常账本,,,退款差额,波动收入,,,,,,,,,,,,
2025-10-29 12:40,支出,-40.00 ,课学,运动健身,交通银行,日常账本,,,,"潜水, 波动safar, 消费, 运动",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2025-10-29 12:36,支出,-15.00 ,饮食,,校园卡,日常账本,,,,"周期生活, 黄焖鸡",,,,,北京市海淀区清华园街道学堂路,,,,,,,
2025-10-29 11:10,支出,0.00 ,其他,,♑️银联,日常账本,2580,,,,,,,,北京市海淀区东升(地区)镇荷清路,,不计入收支,,,,,
2025-10-29 09:44,支出,-43.60 ,饮食,,♑️银联,日常账本,,,500g中,"汀然, 巴旦木, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-28 23:59,支出,-9.00 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,清华大学,,,,,,,
2025-10-28 23:59,支出,-31.20 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,清华大学,,,,,,,
2025-10-28 13:37,支出,-11.03 ,医疗,医院,♑️银联,日常账本,,,,"唇炎, 痤疮, 波动生活",,,,,北京市海淀区清华园街道近春路,,,,,,,
2025-10-27 23:59,支出,-2.40 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,清华大学,,,,,,,
2025-10-27 19:10,支出,-1.50 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-27 17:35,支出,0.00 ,购物,穿戴,♑️银联,日常账本,461,,,"crocs, 消费",,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-10-27 11:29,支出,0.00 ,购物,护肤,♑️银联,日常账本,84,,替换130ml*2,"洗面奶, 周期生活, 护肤",,,,,清华大学,,,,,,,
2025-10-27 11:26,支出,-69.90 ,购物,电子产品,♑️银联,日常账本,,,,"充电宝, 波动生活",,,,,清华大学,,,查看附件,,,,
2025-10-27 10:15,收入,0.77 ,收入,副业,,日常账本,,,10月27日雪球收益,波动收入,,,,,,,,,,,,
2025-10-27 09:26,支出,-8.09 ,饮食,水果,♑️银联,日常账本,,,,"香蕉, 周期生活",,,,,北京市海淀区清华园街道清华大学澜园商业区步行街,,,,,,,
2025-10-27 00:42,支出,-0.68 ,购物,日用品,♑️银联,日常账本,,,,"洗洁精, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-26 23:46,支出,-6.90 ,饮食,,♑️银联,日常账本,,,,"周期生活, 蒙燕, 燕麦片",,,,,清华大学,,,查看附件,,,,
2025-10-26 14:52,支出,-35.80 ,饮食,,♑️银联,日常账本,5,,,"湘彬萱, 周期生活",,,,,北京市海淀区东升(地区)镇荷清路,,,查看附件,,,,
2025-10-26 14:01,收入,0.44 ,其他,红包,微信钱包,日常账本,,,,波动收入,,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-10-26 13:37,支出,-51.77 ,饮食,,校园卡,日常账本,,,校园卡 账户余额补齐,"周期生活, 吃好喝好",,,,,,,,,,,,
2025-10-26 13:37,支出,-1.92 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,清华大学,,,,,,,
2025-10-26 13:35,支出,-0.33 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,清华大学,,,,,,,
2025-10-26 13:35,支出,-1.83 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,清华大学,,,,,,,
2025-10-26 13:31,收入,1.08 ,其他,平账,建设银行,日常账本,,,建设银行 账户余额补齐,波动收入,,,,,,,,,,,,
2025-10-26 11:37,收入,0.04 ,收入,其他,中国银行1721,日常账本,,,,波动收入,,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-10-26 10:24,支出,-15.80 ,其他,运费,交通银行,日常账本,,,,"消费, 源麦甜",,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-10-26 00:37,支出,-1.32 ,购物,文具,交通银行,日常账本,,,,"贴纸, 消费",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-25 22:36,支出,-3.00 ,生活,水费,微信钱包,日常账本,,,,"洗衣服, 周期生活",,,,,,,,,,,,
2025-10-25 19:04,收入,1.00 ,其他,红包,微信钱包,日常账本,,,,波动收入,,,,,清华大学,,,,,,,
2025-10-25 19:03,支出,-2.00 ,医疗,医院,微信钱包,日常账本,,,清华大学,波动生活,,,,,清华大学,,,,,,,
2025-10-25 16:04,支出,-1.08 ,其他,平账,建设银行,日常账本,,,建设银行 账户余额补齐,波动生活,,,,,,,,,,,,
2025-10-25 13:44,支出,-0.50 ,交通,🚍,北京一卡通,日常账本,,,刷手机,"周期safar, 我曾侍候过英国国王, 消费",,,,,北京市海淀区学院路街道成府路16号,,,,,,,
2025-10-25 10:38,支出,-41.90 ,饮食,,♑️银联,日常账本,,,,"周期生活, 正谈炸鸡",,,,,北京市海淀区北太平庄街道文慧园路3,,,查看附件,,,,
2025-10-25 10:32,支出,-0.50 ,交通,🚍,北京一卡通,日常账本,,,刷手机,"周期safar, 我曾侍候过英国国王, 消费",,,,,北京市海淀区北太平庄街道新街口外大街8-6,,,,,,,
2025-10-25 09:58,支出,-10.00 ,饮食,饮料零食,交通银行,日常账本,,,,"一点点, 消费",,,,,北京市海淀区中关村街道成府路82号,,,查看附件,,,,
2025-10-25 09:11,支出,0.00 ,其他,,♑️银联,日常账本,1000,,,,,,,,北京市海淀区清华园街道紫荆路,,不计入收支,,,,,
2025-10-25 00:53,支出,-13.90 ,购物,日用品,♑️银联,日常账本,,,【0.58/】,"夜用卫生巾, 卫生巾, 周期生活",,,,,清华大学,,,查看附件,,,,
2025-10-24 15:09,支出,-0.09 ,购物,,♑️银联,日常账本,,,,消费,,,,,北京市海淀区清华园街道新民路,,,查看附件,,,,
2025-10-24 15:04,支出,-28.80 ,饮食,,♑️银联,日常账本,,,,"肉松饼, 周期生活",,,,,北京市海淀区清华园街道新民路,,,查看附件,,,,
2025-10-24 14:18,支出,-48.39 ,饮食,饮料零食,建设银行,日常账本,,,,"消费, 源麦甜",,,,,北京市海淀区东升(地区)镇荷清路,,,查看附件,,,,
2025-10-24 13:43,支出,0.00 ,饮食,,♑️银联,日常账本,43.3,,,周期生活,,,,,北京市海淀区东升(地区)镇荷清路,,,查看附件,,,,
2025-10-24 10:40,收入,1.08 ,收入,其他,建设银行,日常账本,,,先用后付 还款优惠,波动收入,,,,,,,,,,,,
2025-10-23 13:03,支出,-1.90 ,购物,,♑️银联,日常账本,,,,"垫片, 波动生活",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-23 11:50,支出,-24.00 ,饮食,,♑️银联,日常账本,,,,周期生活,,,,,北京市海淀区清华园街道荷清路,,,,,,,
2025-10-23 09:14,支出,-0.10 ,购物,穿戴,交通银行,日常账本,,,,"消费, 戒指",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-22 18:05,支出,-0.30 ,购物,家具,♑️银联,日常账本,,,,消费,,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-22 11:04,收入,5.10 ,其他,红包,微信钱包,日常账本,,,,"羊毛社, 波动收入",,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-10-22 10:17,支出,-4.78 ,医疗,医院,♑️银联,日常账本,,,,"波动生活, 干眼症",,,,,北京市海淀区清华园街道近春路,,,查看附件,,,,
2025-10-22 01:11,支出,-80.00 ,购物,电子产品,花呗,日常账本,,,是为了溜出去玩不带电脑买的。但是平时上水课也能用。,"折叠键盘, 波动safar, 消费",,,,,清华大学,,,,,,,
2025-10-21 23:59,支出,-209.00 ,人际,礼物,♑️银联,日常账本,,,,"aesop, 钱雨璇, 周期生活",,,,,清华大学,,,,,,,
2025-10-21 21:28,支出,-2.00 ,医疗,医院,♑️银联,日常账本,,,,"干眼症, 波动生活",,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
2025-10-21 13:41,支出,-115.90 ,购物,穿戴,♑️银联,日常账本,,,,"羽绒马甲, 波动生活, 山姆",,,,,北京市海淀区东升(地区)镇荷清路,,,查看附件,,,,
2025-10-21 11:47,支出,-12.00 ,饮食,,校园卡,日常账本,,,,周期生活,,,,,,,,,,,,
2025-10-21 10:47,支出,0.00 ,医疗,保健,♑️银联,日常账本,19.8,,,"叶黄素, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,查看附件,,,
2025-10-21 10:47,支出,-83.21 ,医疗,保健,♑️银联,日常账本,,,,"鱼油, 周期生活",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-21 10:29,支出,-3.51 ,其他,平账,建设银行,日常账本,,,建设银行 账户余额补齐,波动生活,,,,,,,,,,,,
2025-10-21 10:25,支出,-3.69 ,生活,水费,校园卡,日常账本,,,校园卡 账户余额补齐,周期生活,,,,,,,,,,,,
2025-10-21 09:51,支出,-30.90 ,购物,护肤,♑️银联,日常账本,,,【4.29/10贴】,"护妍天使, 痘痘贴, 周期生活, 护肤",,,,,北京市海淀区清华园街道紫荆路,,,查看附件,,,,
2025-10-21 00:53,支出,-51.21 ,人际,礼物,♑️银联,日常账本,,,,"钱雨璇, 25年圣诞, 周期生活",,,,,清华大学,,,查看附件,,,,
2025-10-21 00:50,支出,-7.20 ,人际,礼物,♑️银联,日常账本,,,,"信纸, 钱雨璇, 25年圣诞, 周期生活",,,,,清华大学,,,查看附件,,,,
2025-10-20 23:59,支出,-0.50 ,交通,🚍,北京一卡通,日常账本,,,刷手机,周期生活,,,,,北京市海淀区清华园街道紫荆路,,,,,,,
2025-10-20 20:10,支出,-18.90 ,饮食,,♑️银联,日常账本,,,,周期生活,,,,,北京市海淀区东升(地区)镇荷清路,,,,,,,
